7호선,가산디지털단지,839,3,8641,5581,9544,23109,20469,98599,22808,391741,19178,198568,18145,54843,22395,39586,28104,38099,34843,38007,38771,35372,47163,32431,60372,32155,145436,33454,321360,38056,144816,29508,79402,16640,72086,13753,37802,12185,16805,8732,2192,3047,0,0,0,0,0,0
일산선,화정,114,5,11127,1677,23953,7746,58524,13410,59520,35118,38868,29846,33095,24832,32899,26513,35010,27199,36162,31740,33925,30378,34113,38123,35866,39503,36275,49524,36068,65874,22648,62528,18479,39525,20409,33267,17378,32359,7930,19874,1189,4626,0,0,0,0,0,0
경원선,도봉,262,2,7999,1268,10615,3415,21657,4389,21405,11963,15053,9500,12031,7915,10891,6905,10882,7426,10777,8337,9626,8618,9391,10099,9712,12723,10983,13596,11810,18576,5876,17358,3856,10724,3177,10312,2246,8337,1059,5617,147,1697,0,0,0,0,0,0
3호선,가락시장,13,1,2847,651,7694,5592,22345,10059,26383,31129,18553,16048,15810,11455,15734,12033,15619,12703,15889,13102,15317,13600,15752,16300,17985,16887,20012,19630,32125,26954,14215,22644,11027,14295,10068,12687,7619,12848,3224,7824,415,2574,1,37,0,0,0,0
5호선,공덕,12,3,2350,909,5704,7753,19048,28799,31617,89331,15062,42301,12642,16403,15522,16598,17974,15406,19401,17519,18935,15446,19299,15909,24656,18393,38294,26292,73516,48280,28049,27655,20642,15065,21623,14088,18366,13101,8033,8437,1183,2434,0,0,0,0,0,0
공항철도 1호선,디지털미디어시티,82,1,3384,766,6486,6413,16375,23831,18700,84484,11394,38590,8434,14922,9893,11733,11118,12578,11801,14090,12698,11027,14642,10761,18318,11533,34279,14049,86917,21287,35207,15744,21147,9839,19158,8272,15886,7745,7620,5524,1050,3253,1,27,0,0,0,0
공항철도 1호선,김포공항,22,0,2159,2305,4111,12428,9197,23290,15347,22483,17843,12916,19318,11767,24316,12574,21112,14445,24745,14606,25701,12804,27916,11489,21517,13590,26281,15435,35009,15436,25279,10170,20217,5200,21674,3590,20224,2824,8707,2002,207,1109,0,35,0,0,0,0
9호선,증미,3,0,2322,810,7362,2797,19466,6535,19276,30474,11280,11795,9410,7571,9218,7929,9594,8194,9863,8311,9268,9588,10221,10545,10658,11560,14091,12108,28700,20032,10469,18390,6798,10688,5830,9095,4268,8472,1967,6268,187,1998,0,15,0,0,0,0
9호선,염창,32,0,11426,715,26707,4907,74403,8165,83405,22518,44031,13087,28508,11534,24859,11188,25948,14146,24393,15360,20071,17201,18620,21777,21065,25774,23308,36240,27911,65563,15358,64033,11618,40214,10164,37607,8230,38805,4049,26095,751,8898,2,980,0,0,0,0
9호선,당산,37,1,7820,1706,19142,7102,51244,15728,63866,42458,38080,24561,29567,17549,29410,18479,30890,20544,30208,22603,26724,23324,27152,25487,29664,30593,38586,42836,50730,66189,28585,56001,22768,36588,21353,35437,19408,37105,10268,23993,1749,6635,0,238,0,0,0,0
9호선,등촌,9,1,5030,1073,13034,4441,34958,6891,41650,17623,22149,12981,17643,11404,18686,10294,18056,12569,17158,13924,15488,14872,15474,17466,17338,19320,18399,23352,19413,38810,10474,36083,8093,19469,6632,19356,5405,17171,2647,11134,495,3389,0,3,0,0,0,0
9호선,노들,20,0,3649,260,5676,1550,16748,2907,19948,4229,12042,4756,8964,4026,7792,4336,8070,4400,8013,5451,6373,5527,6059,7086,6792,8020,7599,9629,7344,15228,4635,13406,3560,8560,3575,8437,3539,7845,997,5183,261,1531,1,45,0,0,0,0
9호선,선유도,0,0,2219,1097,4970,4250,18032,9699,20082,34864,10110,14390,8075,6935,8343,6665,9314,6341,8758,7913,8233,7506,8789,7877,10735,10569,16995,11421,33125,18411,12752,15708,7327,9521,6981,8005,5159,8994,2324,5803,426,1721,1,135,0,0,0,0
9호선,신방화,5,0,4937,718,12377,2254,28007,5134,29642,10556,16011,6741,12560,5804,11129,6593,11458,7496,11266,8351,9616,8874,10518,10706,11309,12963,10154,14866,11173,25024,6656,23968,5087,14980,4272,13282,3556,13604,1482,9217,256,3429,0,63,0,0,0,0
수인선,호구포,0,0,1648,901,3628,5475,6954,15763,8139,17073,4998,5753,4291,3087,4575,3545,5237,3751,5448,3771,4984,4016,5070,4470,6374,4831,12167,6803,15590,8086,6151,6296,6159,4705,4732,4303,2528,3723,1405,2703,265,622,0,0,0,0,0,0
9호선,공항시장,6,0,3271,286,4670,1374,8611,2093,10059,3830,6369,3800,5101,3549,4875,3413,5439,3552,5360,4466,4656,5159,4661,5089,4829,6617,4911,7818,5062,10493,3276,10642,2866,6891,2266,6362,1687,6266,960,4674,191,1637,0,99,0,0,0,0
8호선,모란,5,0,2054,679,3059,3067,9769,4396,12472,8472,7595,6172,7209,5852,7675,6395,8716,5783,9353,6278,9006,6409,9203,6446,11236,8009,10941,8203,11411,10211,7115,7638,5084,4955,4723,4449,4249,4125,2391,2501,690,1324,2,447,0,0,0,0
8호선,산성,28,0,4965,1537,8623,6605,19948,3978,27036,10327,15397,6350,9320,6279,8697,5035,9004,5547,8553,5845,8166,6036,8204,8363,10557,10429,12088,12349,9497,18979,4956,17317,3453,12227,2620,12174,1840,11771,804,6698,151,2101,0,10,0,0,0,0
9호선,흑석(중앙대입구),1,0,3538,905,6141,4695,17892,11164,23049,18321,16281,15598,13650,11853,14115,11584,15004,12910,15262,13369,14487,12826,15501,14506,17356,15036,23521,19669,19651,27885,12293,23817,10387,15436,9637,13292,8824,14485,4626,10908,881,3255,0,70,0,0,0,0
분당선,가천대,26,3,5274,796,7171,3792,17698,5546,26326,15205,16411,12279,9590,9190,9066,7744,10637,8564,10306,9690,9493,9846,11599,10055,12051,12102,14512,15116,13131,23872,7881,21691,5503,15728,5297,16606,4122,17667,2410,12945,159,2061,0,1,0,0,0,0
5호선,동대문역사문화공원,0,0,225,396,687,2897,987,9225,2185,33772,2598,10706,3102,4021,3426,3684,2857,3578,2725,3595,3192,3561,3926,3374,4403,3010,10198,3610,21388,3818,9370,2690,4908,1910,3786,1972,3122,2062,1289,1497,207,446,0,3,0,0,0,0
과천선,과천,11,1,1639,1472,5954,11152,18886,3713,19169,7888,12688,5571,9481,5077,9219,4761,9657,5033,9089,5300,8090,6225,8346,6606,12954,8044,13374,9012,8685,13817,4802,13601,2851,8819,2295,8582,1661,9116,662,5941,132,1844,0,0,0,0,0,0
공항철도 1호선,공덕,84,2,1771,153,2558,1313,5561,2955,5968,9588,4398,4847,3316,3298,3406,3435,3618,3908,3351,3812,3116,3827,3231,4345,3418,4957,4768,6713,8659,11931,4492,8357,3227,5671,3231,5320,2602,5939,1564,4319,121,1790,0,0,0,0,0,0
9호선,가양,96,2,14928,1584,26331,8860,75660,23640,81513,40142,44400,25355,33665,19165,31298,18578,32810,19612,31088,25146,27200,25279,28450,28070,31169,34499,39915,41259,45730,65703,23556,65642,16700,41263,14497,36002,11172,38762,4755,25902,796,8476,1,265,0,0,0,0
2호선,강변(동서울터미널),45,0,9979,3485,30085,35897,94225,39870,138786,66450,108779,65332,88799,59832,84381,55432,82281,62415,79282,71119,70436,75865,71539,85199,77371,96560,83711,107800,94681,154580,76705,117684,66279,84422,56938,71576,42849,70690,17435,37832,2426,9151,1,32,0,0,0,0
5호선,상일동,12,0,5691,2783,19741,25416,67796,13034,55517,14780,26136,9482,19029,7946,16284,7929,15251,8786,14136,9255,13006,11786,13730,12255,24653,14775,32326,21078,20466,31340,8862,41005,5534,22056,4065,19391,2513,19107,946,12797,120,3271,1,1106,0,0,0,0
5호선,굽은다리(강동구민회관앞),0,0,6558,572,12930,3629,38157,6798,40735,13736,22580,9964,15804,8763,14399,8764,16581,11583,15667,12322,13620,11981,13428,14131,14113,19533,15873,21071,17306,33322,9689,32968,8088,17841,7735,16547,7018,17640,1886,11389,354,4005,0,2,0,0,0,0
경원선,서빙고,66,0,910,644,1888,2840,3247,4483,3543,8239,3418,3819,3042,3023,2832,2386,3012,2235,3651,3043,3070,2163,3897,3143,4304,3467,5758,3730,7379,4484,3223,4010,2918,2394,2569,1870,1973,1836,606,1300,43,408,0,0,0,0,0,0
4호선,충무로,86,5,3734,3081,5161,20181,11281,53428,17501,191331,24195,104823,26357,55129,30361,47451,33143,46233,39702,48725,44242,44177,49234,39255,59030,39570,91269,44834,162125,51176,85292,35329,58359,20807,57679,18990,46383,18813,25142,13730,4627,4466,4,121,0,2,0,0
3호선,충무로,0,0,0,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,3,0,0,0,3,0,6,0,2,0,5,0,5,0,4,0,1,0,5,0,4,0,1,0,0,0,0,0,0,0
5호선,고덕,2,0,3606,1273,13450,5488,33603,13811,29254,18742,17027,13980,15061,12854,16573,10376,18300,10763,14972,14511,15159,12444,17260,12881,20950,14303,21281,20145,17359,29416,9643,31063,7966,16563,6993,14051,6434,15331,2087,9143,331,3062,1,250,0,0,0,0
경부선,광명,1,0,49,2664,2250,2964,15480,3636,6479,3396,7127,4490,3648,4100,4088,4039,4583,4283,4274,204,4144,7395,4928,263,11690,6890,4596,4987,13437,13570,5332,12658,5187,3951,2932,100,2352,3566,8,2,0,0,0,0,0,0,0,0
5호선,답십리,32,0,10570,1168,18324,7917,56376,12754,78776,36666,37010,17481,23293,13956,20841,13866,22225,15732,22466,16934,19719,17885,19703,20140,21728,24022,26795,32957,36332,55188,21645,45065,13511,26774,11868,25305,8936,25391,4265,16883,588,4810,0,8,0,0,0,0
5호선,명일,5,1,4641,570,13523,3204,37298,5582,32541,13094,18629,10207,15621,8688,14661,8398,15372,9169,13778,11594,11985,10945,12717,12817,13535,17562,13500,20680,12903,33809,7355,34204,5664,17137,5070,14942,3910,16182,1411,9875,252,3365,0,42,0,0,0,0
7호선,삼산체육관,8,3,3129,430,9920,1833,24564,2922,22740,6370,11824,6021,8169,6172,7834,6190,8110,6746,7862,6989,7368,8274,8540,6788,10360,8986,10409,11408,9139,17275,5741,16448,4154,10939,3796,9340,2326,9096,1175,6912,209,2035,0,452,0,0,0,0
5호선,강동,59,1,11980,1265,23745,14172,65787,26644,80462,41698,45371,26150,32133,20284,29468,18340,31355,20981,29376,24466,27010,25218,28709,27306,31906,30892,46580,38110,48731,57180,27740,48658,19397,31843,16591,30048,12113,29941,4930,19837,752,7981,0,0,0,0,0,0
5호선,장한평,14,0,6988,965,17880,11761,50130,22076,68865,68034,35463,30350,24190,21400,21716,21320,23256,24007,23625,26730,22489,23475,26004,23613,32789,26643,40548,34726,66579,57016,33953,47977,20916,29020,14828,26443,11850,24604,5453,17048,736,5343,0,38,0,0,0,0
5호선,둔촌동,2,0,4126,826,9431,6677,25367,9704,29085,20548,16937,14425,12627,11022,12443,10609,13359,11554,14126,11950,13961,13326,13825,14223,16286,16694,18424,21876,21814,29979,12746,25284,9099,14749,9029,11481,7313,12562,2777,7782,349,1714,0,0,0,0,0,0
5호선,길동,17,0,4657,445,8881,3573,23643,5761,27912,15748,14813,11831,12611,10100,12130,8897,13003,11103,13287,10525,11570,11470,11529,12755,11738,16561,13993,17171,16028,27103,8832,25769,6793,13315,6177,12219,4929,10121,1843,7207,234,2588,0,0,0,0,0,0
8호선,신흥,2,0,4609,637,6192,2375,13346,3315,17033,6366,10904,6030,7681,5196,8025,6263,7677,7445,7637,9086,7952,9510,8517,10390,9676,10919,9928,13407,9305,18524,6397,15660,5017,10716,4346,9834,2968,8117,1525,5171,266,1594,1,225,0,0,0,0
5호선,천호(풍납토성),21,1,8695,1628,12412,12720,29850,20087,36626,36764,24440,39092,23425,29799,27840,32040,31651,33006,33924,36857,34017,34411,38692,38192,43210,40250,49904,50141,57029,67924,43182,54666,40865,30603,32420,26726,25239,24259,11553,15210,1821,5346,0,14,0,0,0,0
9호선2~3단계,종합운동장,6,0,1412,331,4042,1820,9990,4129,11577,9489,7969,6640,5593,4729,6617,5176,6900,5424,7664,6457,7154,6536,7117,6811,8410,7725,10139,9441,12475,14939,8037,12293,7666,7315,8168,6548,7655,6135,4513,4400,724,1238,0,25,0,0,0,0
5호선,군자(능동),65,3,8228,837,11613,6729,33862,8590,49089,22658,21758,17685,14395,11746,13371,11584,14548,12791,15342,14813,13547,15142,13826,17827,15601,20139,19310,29049,24247,49464,16045,38513,12799,22264,12480,19836,11551,20469,5611,13627,1037,6413,1,1293,0,0,0,0
7호선,온수(성공회대입구),66,2,8254,1291,15577,5251,48369,11734,57713,16949,26394,8749,15146,6824,13462,6863,13421,7669,12259,9509,10573,10204,11013,11936,13963,14702,15768,20803,15110,40459,7914,37216,6146,22001,6053,21206,4008,17911,2252,11786,474,6514,3,960,0,0,0,0
중앙선,양정,155,2,407,446,950,1433,2621,2565,2118,3405,1346,1358,1116,1027,1138,951,1250,612,1335,997,1480,872,1487,913,2130,1089,2953,1155,3652,1871,1620,1421,775,1026,533,783,268,734,81,453,18,189,0,0,0,0,0,0
6호선,연신내,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,4,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
7호선,광명사거리,144,4,25157,6076,35825,13834,92493,17865,114842,29006,61809,27797,41582,25226,37179,27639,39738,30700,38607,32173,34326,33242,33698,39873,37677,47897,42176,61637,41514,96426,29469,86365,23267,49936,18109,45999,12990,42160,6218,27639,985,7951,0,1,0,0,0,0
9호선,구반포,1,0,635,176,1728,1944,4611,3145,5807,6733,4406,6173,3996,4959,4307,5064,4953,5108,5646,5939,5817,5700,6075,5310,6361,6534,6914,7078,9401,8911,5803,7326,4142,4383,4202,3539,3765,3813,1112,2243,186,713,0,50,0,0,0,0
7호선,상도,0,0,4788,2967,11832,7346,33007,7823,46953,21956,29142,15980,18670,11786,17149,11039,17258,12551,16989,13466,15916,13718,16245,15499,19441,18186,21943,22188,22083,35418,12399,32259,9578,20245,9810,19217,8792,19595,4782,13558,916,4508,1,0,0,0,0,0
경춘선,청평,19,0,1347,211,2521,1091,4281,3049,5854,5629,4497,5450,7022,5645,14830,5501,8614,7418,4898,7569,4763,8854,4490,4680,5257,5542,6258,5467,5538,4731,3005,4476,2592,2682,1757,2769,917,2389,339,1439,10,405,0,0,0,0,0,0
경부선,직산,160,0,634,287,1563,868,1974,2927,1762,2826,1910,1447,1550,1205,1510,1226,1280,1154,1432,1033,1347,1251,1822,1256,1460,1646,2346,1661,3446,2784,1394,2190,1021,1361,1309,1342,420,1174,226,803,13,343,0,0,0,0,0,0
중앙선,양평,112,4,1591,119,2986,2205,9752,4259,6782,8246,6603,6332,7217,6363,6720,7905,8067,6858,7794,5444,7005,7237,7931,6985,7788,6782,8194,9055,7633,7778,4473,7460,3650,6104,3489,4226,2317,3709,1054,5071,177,1878,0,0,0,0,0,0
3호선,신사,96,10,4760,1587,7251,20775,12997,43425,21125,120102,18904,141129,20658,78341,28082,62794,35894,65741,42528,70040,50904,65898,61703,62072,72306,61922,93071,66432,150550,91320,112923,59461,77371,27509,83104,19567,73687,15457,32194,10427,4200,3887,1,1,0,0,0,0
장항선,쌍용(나사렛대),5,0,1825,234,3840,827,7540,1730,6480,2889,4961,2638,3224,2041,3262,2874,3157,1957,3419,3312,2482,1754,3392,3675,2807,3339,3858,4190,3403,6280,2157,5267,2361,3864,1679,2953,1208,2987,680,2917,170,1466,0,0,0,0,0,0
안산선,초지,341,17,2682,306,7137,4188,15891,9817,12488,11899,7803,7278,6352,4856,6200,4643,6317,5077,5471,4998,5277,4448,6036,5063,6587,5586,9097,7908,11571,11216,5298,10996,3764,7670,2749,6654,2747,6362,762,4310,125,2178,1,47,0,0,0,0
경원선,방학,589,7,12509,1746,16161,5550,33135,8349,32237,19208,22812,12752,17449,11490,16221,10927,17837,12004,16884,12531,14796,14157,14131,16025,14957,20175,16598,21957,19150,32189,11149,29140,7975,18413,6755,16008,5464,13082,2049,9109,217,2436,2,1,0,0,0,0
경의선,신촌,0,0,214,6,389,1071,392,2439,605,7470,549,2778,583,2137,840,1782,1185,2212,1353,1702,1323,1317,1555,1153,2222,1038,3797,1984,4266,2272,2021,1548,1843,832,1587,460,1620,187,682,476,1,76,0,0,0,0,0,0
일산선,주엽,52,2,5275,1403,16022,4843,26648,9421,26533,17266,20265,17008,18796,15495,19549,15511,19724,15303,18452,19936,17364,17744,18456,20622,20737,20653,21382,22736,19454,27648,11776,29462,9438,17173,7646,14873,7506,13553,1806,9454,216,3805,1,95,0,0,0,0
5호선,화곡,167,0,25618,1961,42180,10673,122530,14256,156293,30408,75466,28634,49613,20673,46239,21294,45990,24957,43265,27550,37311,32142,35603,38953,37969,48807,42463,66117,43821,116934,27786,105789,20294,64698,17637,58889,13895,59488,6525,35222,892,11316,0,0,0,0,0,0
경의선,강매,0,0,1860,272,5798,1177,17809,1090,15387,3283,7029,1354,4844,1309,4051,1644,3548,1766,3303,2258,2618,2408,2697,3202,2778,3990,3107,5588,3955,8599,1843,10115,1227,6153,1024,5647,557,5237,325,3721,17,1534,0,0,0,0,0,0
7호선,남성,1,0,6560,727,13178,4913,38953,6803,59448,15405,34139,13457,20594,12264,17953,11564,17357,12481,17653,13804,15483,13716,15352,16732,15332,19960,16479,24648,19063,41099,11932,34423,9646,22056,9157,21691,6887,19655,3817,13185,664,4244,0,2,0,0,0,0
7호선,장승배기,10,1,7950,1047,12927,5078,32472,9003,48115,19479,29845,15106,18125,12334,16690,12284,17458,13340,17406,14195,15635,14787,15258,17186,16006,19159,17463,24601,20044,36782,12101,31904,9015,19378,9515,19230,8257,18433,3436,11527,551,4121,1,1,0,0,0,0
경의선,공덕,24,1,594,177,1938,1784,4966,7198,5680,18920,5261,8190,4924,3610,5328,3526,5660,3700,5563,3396,5453,3804,5453,3624,6053,4360,8989,5440,18492,7847,8389,5591,6504,3819,6346,3773,5443,3510,2768,2092,316,582,0,0,0,0,0,0
7호선,신대방삼거리,25,0,10655,1313,18136,7085,50656,14017,82523,36940,45038,22216,26934,16277,25265,15413,25990,16048,23399,18259,21756,19867,21678,22419,23370,25661,26521,33141,34821,57648,19363,52823,15113,32089,12915,30281,10453,28680,5397,18622,833,6613,0,0,0,0,0,0
경의선,화전,0,0,729,407,1451,1309,3952,2065,5251,4778,2986,3591,2220,2524,2394,2500,2665,2139,2617,2629,2729,2011,2921,2210,4389,2581,5058,2725,4822,3673,2880,3751,1789,1956,1432,2069,930,2108,618,1764,79,791,0,0,0,0,0,0
7호선,이수,31,0,5962,1275,10102,9606,27408,14685,47041,45372,30151,33551,21675,23154,21171,20328,23623,22191,25430,24622,25230,24456,26540,25949,29586,29381,32595,36662,48765,59620,28519,46483,26134,26684,29734,22651,27485,19323,15672,11889,3069,3997,0,89,0,0,0,0
7호선,학동,3,0,3476,1881,6220,20914,9145,48680,12709,182009,11955,134507,11690,46706,14764,28835,18048,24059,20995,26688,25605,22874,31113,20426,36883,19084,57149,21119,158829,22362,79731,15511,41109,10286,36946,9227,28012,7409,11561,5960,1968,2613,0,0,0,0,0,0
경의선,서강대,0,0,543,135,1649,1556,2368,4541,3256,7513,2681,6072,2574,3520,2805,3105,3129,3509,3426,3367,3459,3548,3826,3238,4465,3203,5436,4071,6492,4537,4110,3705,4016,2399,5190,2200,4461,1971,1791,1280,159,299,0,0,0,0,0,0
경의선,홍대입구,5,1,681,107,915,687,1367,2153,1969,5256,1526,4189,1492,3504,1590,3735,1816,6070,2127,4998,2402,5383,2854,5041,3561,5034,5024,6279,7069,7631,5479,6016,5333,3399,6589,3255,8187,2264,3541,1979,210,528,0,0,0,0,0,0
경의선,디지털미디어시티,0,0,974,230,2641,1681,7752,2134,7634,4182,4366,2896,3540,2438,3487,2299,3543,2760,3554,2854,3388,2958,3597,3013,4191,3749,5179,4848,5481,7898,3305,6654,2419,4021,2090,4089,1695,3610,997,2646,106,621,0,0,0,0,0,0
경원선,소요산,84,2,1111,7,1586,3383,7180,3640,8383,6036,7541,4529,8061,14620,7596,16021,8958,16632,11882,10909,14263,9725,17202,8009,17982,6966,15805,8328,9990,4589,5104,2926,3207,2347,1648,2262,570,1690,222,986,4,898,0,0,0,0,0,0
분당선,상갈,52,0,3271,421,9029,2812,21241,6713,23073,10106,14820,5313,10986,4420,9244,5155,8755,5867,8535,6226,7157,6375,7010,7472,7967,10255,11336,13261,11904,17296,6799,15857,4410,13348,4713,11391,2619,11479,898,8133,103,1574,0,0,0,0,0,0
9호선,샛강,5,0,1116,915,2168,3998,4376,12449,5606,25402,4927,12895,4716,8235,5755,7236,6407,6779,7119,7382,7199,7179,8656,6888,9679,7581,15774,8608,26620,12295,10402,8845,8617,4851,7848,3925,6056,3951,3147,2426,641,1008,0,70,0,0,0,0
2호선,구로디지털단지,344,3,45944,6563,56995,23590,149188,75801,196855,265604,127947,159257,79783,65709,70532,55271,76673,56393,79145,69850,70180,73676,74206,76763,88159,86716,128308,119376,246909,178081,133357,156143,84549,103038,70488,104414,56542,109308,28580,68422,4585,18543,1,132,0,0,0,0
6호선,구산,8,0,5602,125,11039,2509,29234,5012,36534,7337,20174,5901,13720,6562,12564,6655,13610,7960,12480,7733,10393,9156,11653,9566,11842,12753,12037,14629,10927,20412,7008,20848,5254,12000,4658,9732,4757,9979,1676,6947,288,2477,0,1,0,0,0,0
7호선,중계,25,2,9899,2162,23858,5872,65975,15831,66150,29528,37994,19627,27030,13615,25086,13825,24810,15286,24037,16850,20451,17628,20426,19393,24276,22394,24214,28766,21439,45190,12695,48870,9580,29707,10794,26705,9127,26474,4492,17323,1055,5896,0,0,0,0,0,0
9호선2~3단계,삼성중앙,21,0,1018,334,2571,3233,5557,9952,6528,35175,5886,24776,5677,9506,6391,7457,7276,7885,7925,7902,8496,7823,9005,7363,11704,7903,16317,9152,35070,11643,18481,9672,9913,5844,8679,4917,6571,4661,2685,3351,472,969,2,43,0,0,0,0
7호선,반포,1,0,1276,601,3644,6838,8773,12274,13059,22930,9863,19422,7232,10561,7170,11303,8653,12912,9512,10389,9617,9452,12036,9537,15697,9711,17236,11126,21077,13314,14456,10016,11343,6481,12627,5287,10956,5366,3248,3166,566,1014,0,0,0,0,0,0
7호선,사가정,39,0,11325,2003,21044,10816,50741,12441,66159,27112,39628,16933,26441,15359,23263,16083,24249,17204,24147,18175,21621,19175,21230,24630,24034,29450,27155,36810,27637,57303,21074,53520,15250,32377,12859,28672,10507,28433,5265,16498,890,6102,0,0,0,0,0,0
7호선,중곡,1,0,6038,745,12949,6695,32097,9580,47473,20024,28270,12394,17256,9304,15046,8879,16561,9727,15139,10745,13530,11193,13243,13819,16718,16314,18212,19992,16298,31172,11948,30626,7608,18392,6516,17356,4733,17199,2200,11381,473,3389,0,0,0,0,0,0
7호선,보라매,29,0,6143,2390,7212,9240,20372,19913,30794,42725,18309,16106,12353,10492,12878,9707,13166,10877,12786,10631,13074,10349,14201,10854,18482,12715,20935,16632,35112,27437,14675,23075,10216,13314,9468,12680,8659,12079,3140,7812,460,2913,0,121,0,0,0,0
중앙선,원덕,66,12,306,5,586,218,1262,521,1313,767,1227,770,1120,674,837,817,758,720,769,398,788,723,920,767,912,832,800,1227,773,1024,452,721,325,701,157,847,44,546,22,403,1,243,0,1,0,0,0,0
중앙선,용문,313,4,1103,11,2796,891,4404,2477,5797,5460,4421,4910,5185,8156,5107,16585,7460,13678,8304,7499,10510,8679,13171,7415,13932,5138,10358,6265,7198,5173,3853,3615,2320,4205,1245,2682,642,2705,180,2207,1,1092,0,25,0,0,0,0
중앙선,국수,1,0,587,17,1354,380,2413,537,2216,1946,2142,1021,1564,1311,1572,1447,1366,1221,1319,1081,1516,1021,2007,1383,2155,1594,1388,1526,1021,2265,689,1763,493,1672,437,1259,129,1208,75,992,10,339,0,0,0,0,0,0
중앙선,중랑,141,7,6484,584,9564,2996,24342,3963,23811,7052,14354,5467,11117,5288,9310,5385,9801,6527,9322,6741,8284,7770,7984,9506,8182,11308,8228,13802,9082,22096,5991,19762,4203,11563,3669,10339,2618,10142,1339,5948,120,1413,0,0,0,0,0,0
2호선,당산,71,2,7647,4949,21189,16714,53931,31470,71041,88508,45259,43189,32005,22542,29956,22208,30191,23464,29795,27106,26277,26564,27033,29253,32977,35234,48070,49726,72851,81629,38258,62921,28016,41878,26177,40710,23637,40132,12495,26239,1966,6609,0,68,0,0,0,0
경의선,능곡,3,1,2898,421,6863,2449,16461,2983,15420,6527,8853,3862,6636,3502,5857,3805,5518,3772,5484,3632,4479,4650,4661,5123,4885,5976,5956,8431,6232,10611,3999,10563,2855,7157,2153,6480,1516,6103,729,4308,72,2312,0,0,0,0,0,0
중앙선,상봉(시외버스터미널),693,12,7120,919,9016,2866,21792,5090,24508,8699,13857,6768,10657,5831,9139,7204,10418,8890,9152,9090,8751,7809,8401,9577,9026,10613,10262,14199,11407,20744,7379,20970,6807,12319,5485,10702,4731,11169,1821,7012,362,2386,0,0,0,0,0,0
7호선,군자(능동),47,2,8679,873,14475,8312,35995,9571,58577,27117,38136,18688,21271,12363,18841,11653,20083,12253,20721,14064,19094,14600,19288,17968,22468,19967,27149,25527,36420,39589,23598,35754,18867,22036,17429,19374,15650,18303,7418,11902,1570,4102,1,47,0,0,0,0
7호선,상봉(시외버스터미널),390,7,11317,1757,18791,8842,52554,15206,69758,34324,37338,21802,23716,17446,21797,18153,23970,21149,25584,20968,22697,21475,22934,22576,26158,27378,33219,35401,37838,56622,27686,56383,20221,32487,19961,29092,16348,27709,8024,19383,1519,8305,0,11,0,0,0,0
7호선,면목,50,0,12172,1115,24125,5967,59576,9411,77493,25314,41737,16705,26990,14716,23052,13543,23573,16247,23102,17294,21196,18492,19909,23077,20645,29695,22623,36470,23969,54556,19162,54187,11781,32009,9597,30503,7191,29806,3576,19191,586,6401,0,0,0,0,0,0
분당선,한티,18,2,2022,1076,7520,8603,19636,23448,24981,53591,18316,48861,15029,28234,18429,22640,24493,29471,26880,34718,22399,23823,25681,22783,31881,28985,46671,39878,48614,38198,31789,28005,33489,16734,26222,14041,39038,14105,6472,8706,244,960,0,0,0,0,0,0
7호선,용마산,6,1,5472,781,10362,3157,25324,3991,32052,9687,17855,6662,10328,5727,9566,5153,9255,5797,8143,6574,7230,6756,7593,8597,8472,10224,8660,12411,8377,21047,5729,20212,3677,12917,3190,11963,2211,12815,1072,8016,257,2805,0,0,0,0,0,0
7호선,고속터미널,21,0,1963,2757,3553,23589,10914,41032,22263,64117,27953,47209,29911,34951,33528,34875,36297,33501,35897,35209,37406,33601,43340,28161,48037,27613,62299,30601,68516,34912,48592,24400,47882,13862,44825,11781,35005,7157,14300,4695,1359,1061,0,16,0,0,0,0
7호선,어린이대공원(세종대),1,0,3928,1208,7599,9611,18322,13547,32684,37310,21863,29269,13116,22974,14089,19906,17744,23440,18804,23508,20130,20554,23461,19669,30619,19150,37684,21528,41018,29400,22167,24378,19508,15973,17023,15008,16564,15196,9802,11326,1655,4059,0,24,0,0,0,0
2호선,신대방,205,2,28341,2829,38852,11581,97115,20044,137523,38795,89574,26670,52689,21866,42406,22283,42256,24529,40632,28361,35108,31736,33351,40789,36381,47060,40391,63971,49944,93993,31160,88933,22448,61391,18204,67324,14094,70773,7057,42379,1197,11999,1,24,0,0,0,0
7호선,청담,17,0,3085,4293,7525,26308,12145,60307,16922,159511,14713,100920,13220,37871,17590,26751,19512,23425,21312,24919,23384,22041,32542,20631,39119,20947,57870,22445,110360,26304,66622,19132,38273,12721,34866,11848,29935,9038,9194,5666,1254,4103,0,0,0,0,0,0
7호선,하계,28,0,8404,1354,24046,6506,72736,16955,75404,26649,42007,22314,31641,18253,29633,19600,31616,24349,29374,26689,27714,25391,30428,27409,35878,30722,34999,38071,31850,57604,19871,62380,14667,37043,13994,32471,13066,32178,4821,23152,779,7886,0,0,0,0,0,0
